Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
24/01/2025,19:00,Heracles,Utrecht,1,1,D,3.88,3.68,1.9,1.73,2.08,1445.2628160973502,1649.075608650279,-203.81279255292884,1.4,1.8,1,2,2,2.0,2.0,2,2,1,0,3,0,0.3333333333333333,1.6666666666666667
25/01/2025,17:45,PSV Eindhoven,NAC Breda,3,2,H,1.09,10.55,20.98,1.22,3.89,1794.1933169506,1492.2458387522197,301.9474781983804,2.4,1.4,2,1,2,1.6,1.8,2,0,3,1,0,0,3.0,0.0
25/01/2025,20:00,Groningen,Heerenveen,1,0,H,2.26,3.3,3.16,2.04,1.75,1385.1367357965792,1463.6030526690672,-78.46631687248805,0.6,0.8,1,2,2,1.4,1.6,3,0,2,0,3,0,0.6666666666666666,2.3333333333333335
26/01/2025,11:15,For Sittard,Zwolle,1,4,A,2.09,3.49,3.38,1.93,1.85,1466.9684900934947,1479.083436698149,-12.114946604654278,2.2,2.6,2,1,2,0.8,0.8,1,2,2,1,2,0,1.3333333333333333,2.0
26/01/2025,13:30,Waalwijk,Willem II,2,0,H,2.52,3.37,2.71,1.92,1.86,1377.4692365963185,1481.0937513189103,-103.62451472259181,1.4,2.0,0,2,3,1.8,2.0,2,1,2,0,1,0,0.0,3.0
26/01/2025,15:45,AZ Alkmaar,Sparta Rotterdam,1,2,A,1.58,4.07,5.4,1.77,2.02,1634.394595070822,1467.4971398958246,166.8974551749975,1.4,0.8,3,2,0,0.6,1.4,0,3,2,3,1,1,1.6,1.0
28/01/2025,20:00,Heracles,Groningen,1,1,D,2.23,3.35,3.17,1.96,1.83,1442.6925719044818,1387.7069799894475,54.98559191503432,1.6,1.8,1,3,1,0.4,0.8,1,2,2,0,0,0,0.0,0.0
31/01/2025,19:00,NAC Breda,Heracles,1,1,D,1.84,3.49,4.42,1.84,1.96,1490.1208417193266,1444.817568937375,45.30327278195159,1.6,2.4,1,0,4,1.4,1.6,1,3,1,0,1,0,0.0,2.0
01/02/2025,17:45,Zwolle,Utrecht,3,3,D,3.1,3.49,2.21,1.71,2.09,1485.8880704552473,1642.2709748931807,-156.38290443793335,1.6,1.0,2,1,2,1.6,2.0,1,3,1,1,2,0,0.6666666666666666,2.0
01/02/2025,19:00,Heerenveen,For Sittard,2,2,D,1.98,3.53,3.68,1.87,1.92,1463.7483457382305,1466.8231970243314,-3.074851286100966,1.0,1.6,2,0,3,2.0,3.0,2,0,3,2,2,1,1.6,1.8
01/02/2025,20:00,Nijmegen,PSV Eindhoven,3,3,D,6.05,4.7,1.46,1.45,2.62,1522.562269684067,1784.1433161034345,-261.58104641936757,1.4,2.2,2,1,2,1.8,1.6,2,1,2,1,4,0,1.0,2.8
02/02/2025,11:15,Almere City,Waalwijk,1,4,A,2.18,3.4,3.24,1.92,1.86,1357.6397150431892,1392.2513372481505,-34.61162220496135,0.8,1.6,1,1,3,1.4,1.4,1,2,2,1,1,1,0.3333333333333333,0.6666666666666666
02/02/2025,13:30,Go Ahead Eagles,Twente,2,2,D,2.56,3.54,2.57,1.64,2.21,1561.9441759477868,1630.557103994046,-68.61292804625919,3.0,1.0,4,1,0,2.0,2.2,2,0,3,1,3,1,1.2,2.0
02/02/2025,13:30,Ajax,Feyenoord,2,1,H,2.25,3.57,2.96,1.65,2.19,1708.8161909946862,1714.973061571458,-6.15687057677178,2.0,0.6,4,0,1,2.0,2.0,2,1,2,1,3,1,1.0,2.8
02/02/2025,15:45,Sparta Rotterdam,Groningen,1,0,H,1.78,3.53,4.59,1.98,1.81,1479.1116321446266,1376.0924877406455,103.01914440398104,1.0,1.2,1,3,1,0.6,1.0,1,2,2,2,1,0,2.3333333333333335,0.6666666666666666
02/02/2025,19:00,Willem II,AZ Alkmaar,0,2,A,4.66,3.6,1.75,1.97,1.82,1472.3137691326338,1643.1745772570987,-170.86080812446494,1.6,2.0,2,1,2,1.2,1.0,2,2,1,1,0,0,2.0,1.0
08/02/2025,15:30,Heracles,Go Ahead Eagles,4,2,H,3.27,3.67,2.08,1.66,2.2,1464.691092499672,1542.0706523854897,-77.37955988581757,1.2,0.8,1,4,0,2.4,1.4,3,2,0,1,2,0,1.0,2.6666666666666665
08/02/2025,17:45,PSV Eindhoven,Willem II,1,1,D,1.11,9.86,18.77,1.28,3.44,1773.417011289034,1483.0400739470342,290.3769373419998,2.4,2.0,2,2,1,1.4,2.4,1,1,3,1,0,0,2.0,0.0
08/02/2025,19:00,Groningen,Nijmegen,2,1,H,3.02,3.3,2.35,2.04,1.77,1397.0663209387283,1501.5884364859842,-104.52211554725591,0.6,0.8,1,2,2,2.0,1.8,2,2,1,0,2,1,0.3333333333333333,2.6666666666666665
08/02/2025,20:00,Feyenoord,Sparta Rotterdam,3,0,H,1.4,4.89,7.07,1.57,2.33,1721.1113581718796,1472.973335544205,248.13802262767467,1.6,2.0,1,1,3,1.0,1.0,2,2,1,3,0,2,2.2,0.8
09/02/2025,11:15,Utrecht,Almere City,0,1,A,1.37,4.88,7.64,1.69,2.15,1617.1511787233985,1382.7595112129713,234.39166751042717,1.6,2.0,1,3,1,0.8,1.8,1,1,3,1,1,1,1.3333333333333333,1.3333333333333333
09/02/2025,13:30,For Sittard,Ajax,0,2,A,6.1,4.47,1.48,1.64,2.23,1460.8554324192157,1714.7839555998019,-253.92852318058613,1.8,3.0,1,1,3,2.2,0.4,5,0,0,0,3,2,0.8,2.8
09/02/2025,13:30,Waalwijk,NAC Breda,5,0,H,2.57,3.51,2.58,1.69,2.14,1411.3683795676438,1471.0037993998333,-59.63541983218943,1.8,1.0,2,2,1,1.6,2.2,1,1,3,0,1,0,1.0,4.0
09/02/2025,15:45,AZ Alkmaar,Zwolle,2,0,H,1.39,4.86,7.46,1.64,2.22,1651.812753500424,1477.249894211922,174.56285928850184,1.2,0.8,2,2,1,2.2,1.4,2,2,1,2,0,1,2.3333333333333335,1.0
09/02/2025,15:45,Heerenveen,Twente,3,3,D,3.69,3.82,1.9,1.67,2.17,1470.4433717087143,1623.8620780235622,-153.4187063148479,1.2,2.0,1,1,3,2.2,1.4,2,1,2,1,2,2,1.6,2.0
14/02/2025,19:00,Go Ahead Eagles,Sparta Rotterdam,1,0,H,2.1,3.63,3.34,1.72,2.12,1554.1261995789491,1460.9177883507455,93.20841122820366,2.2,1.6,3,1,1,1.0,1.2,2,2,1,2,2,1,1.0,0.8
15/02/2025,15:30,PSV Eindhoven,Utrecht,2,2,D,1.33,5.62,7.54,1.37,2.98,1767.0913719995701,1623.4768180128624,143.61455398670773,2.0,2.2,1,3,1,1.2,1.2,1,3,1,3,0,2,3.2,1.2
15/02/2025,17:45,NAC Breda,Feyenoord,0,0,D,4.72,4.34,1.62,1.6,2.28,1480.2562070013926,1711.8589505703203,-231.60274356892774,1.4,2.8,1,1,3,1.2,1.6,1,1,3,0,1,0,0.0,2.0
15/02/2025,20:00,Willem II,Groningen,1,3,A,2.48,3.05,3.05,2.38,1.57,1464.4022387575615,1415.704156128201,48.69808262936044,0.8,2.4,0,2,3,1.0,1.0,2,1,2,0,1,0,0.0,2.0
16/02/2025,11:15,Nijmegen,Almere City,2,2,D,1.51,4.2,6.36,1.86,1.93,1496.6492811480389,1387.6986665509166,108.95061459712224,2.0,2.0,2,1,2,1.0,1.2,2,1,2,1,1,1,1.6666666666666667,1.0
16/02/2025,13:30,Zwolle,Heerenveen,1,1,D,2.25,3.52,3.0,1.76,2.05,1476.9560706020782,1470.7371953185582,6.218875283519992,2.0,1.6,2,1,2,1.8,2.0,1,2,2,0,1,2,1.0,1.6666666666666667
16/02/2025,13:30,Twente,Waalwijk,2,0,H,1.37,5.29,7.13,1.43,2.73,1630.6832284955415,1404.5472290956645,226.13599939987694,2.4,2.0,1,2,2,2.6,0.8,3,1,1,3,1,1,2.6,0.6
16/02/2025,15:45,Ajax,Heracles,4,0,H,1.22,6.8,10.82,1.4,2.82,1720.5319410738023,1458.9431070256717,261.5888340481306,2.0,0.4,5,0,0,1.8,1.0,2,3,0,3,0,0,4.0,2.0
22/02/2025,19:00,Feyenoord,Almere City,2,1,H,1.2,6.98,11.81,1.43,2.73,1715.8790498387662,1383.6785672824708,332.20048255629536,1.2,1.0,1,2,2,0.8,1.6,1,2,2,3,0,0,4.0,0.6666666666666666
23/02/2025,13:30,Ajax,Go Ahead Eagles,2,0,H,1.55,4.48,5.01,1.51,2.49,1728.850855679304,1545.8072849734474,183.0435707058566,2.4,0.4,5,0,0,2.0,1.4,3,1,1,1,0,4,1.2,1.0
23/02/2025,13:30,Twente,Nijmegen,2,0,H,1.56,4.28,5.3,1.61,2.27,1640.1674715751471,1487.1650380684332,153.00243350671394,2.8,1.8,2,2,1,2.2,1.6,2,2,1,3,1,1,2.0,1.0
23/02/2025,15:45,AZ Alkmaar,For Sittard,1,0,H,1.37,4.87,8.02,1.64,2.22,1659.3092304755821,1453.3589554440575,205.9502750315246,1.4,0.8,2,2,1,0.8,3.0,0,1,4,4,1,0,2.4,0.6
28/02/2025,19:00,Waalwijk,For Sittard,1,2,A,1.97,3.62,3.73,1.63,2.25,1391.6408443296664,1466.2653402100557,-74.6244958803893,2.4,0.8,3,1,1,0.8,2.6,0,1,4,1,3,1,1.0,1.2
01/03/2025,15:30,Utrecht,NAC Breda,1,0,H,1.53,4.37,5.62,1.61,2.27,1632.621451429656,1471.111573584599,161.50987784505696,1.2,1.4,0,4,1,1.0,2.0,1,2,2,1,0,0,2.0,1.0
01/03/2025,17:45,Go Ahead Eagles,PSV Eindhoven,3,2,H,5.02,4.49,1.56,1.42,2.72,1569.2491312055859,1743.6495257674317,-174.40039456184581,1.4,1.8,2,1,2,2.0,2.2,1,3,1,0,5,0,0.4,2.8
01/03/2025,19:00,Groningen,Twente,1,1,D,3.8,3.52,1.96,1.93,1.87,1424.2393034501354,1631.6323242532128,-207.39302080307743,1.4,0.8,3,1,1,2.0,1.4,2,2,1,0,2,1,0.3333333333333333,2.0
01/03/2025,20:00,Feyenoord,Nijmegen,0,0,D,1.46,4.68,6.21,1.56,2.37,1707.2206670619028,1495.8234208452966,211.39724621660616,1.4,0.8,2,2,1,2.0,2.0,1,2,2,2,0,3,1.8,1.2
02/03/2025,11:15,Heerenveen,AZ Alkmaar,3,1,H,3.52,3.38,2.08,1.97,1.83,1493.1632418711224,1636.883183923018,-143.7199420518955,1.2,1.8,0,3,2,1.2,0.4,3,1,1,0,3,2,0.8,3.4
02/03/2025,13:30,Almere City,Ajax,0,1,A,7.04,4.85,1.4,1.64,2.22,1380.0612380582743,1732.4681849035005,-352.40694684522623,1.0,2.0,1,1,3,2.4,0.2,5,0,0,0,2,1,0.6666666666666666,2.6666666666666665
02/03/2025,13:30,Heracles,Zwolle,4,2,H,2.23,3.3,3.25,1.82,1.98,1474.7200931343598,1461.17908449339,13.541008640969721,1.4,1.8,1,3,1,2.2,1.6,2,2,1,1,2,0,1.0,2.3333333333333335
02/03/2025,15:45,Sparta Rotterdam,Willem II,4,0,H,1.64,3.86,5.17,1.95,1.86,1476.068219124065,1449.2518079842419,26.81641113982323,0.8,1.2,2,1,2,0.6,1.8,0,2,3,1,0,0,2.0,1.0
07/03/2025,19:00,NAC Breda,Sparta Rotterdam,1,1,D,2.7,3.25,2.64,1.9,1.9,1471.3255546575958,1475.8542380510683,-4.52868339347242,0.6,2.0,0,2,3,1.4,1.0,3,0,2,1,0,0,2.0,0.0
08/03/2025,15:30,For Sittard,Heracles,1,0,H,2.3,3.33,3.12,1.9,1.9,1481.6302892003916,1459.3551441440238,22.27514505636782,1.0,2.0,1,1,3,2.0,2.0,2,2,1,1,0,2,2.0,1.0
08/03/2025,19:00,PSV Eindhoven,Heerenveen,2,1,H,1.24,6.46,9.8,1.3,3.36,1749.3869952111097,1487.4257724274444,261.96122278366533,2.2,2.2,1,3,1,1.8,1.6,1,3,1,3,1,1,2.8,0.8
09/03/2025,11:15,Willem II,Utrecht,2,3,A,3.89,3.47,1.95,1.98,1.81,1441.5070452144737,1640.3662141994241,-198.85916898495043,0.4,2.4,0,1,4,1.4,1.4,1,3,1,0,1,0,2.0,3.0
09/03/2025,13:30,Nijmegen,Go Ahead Eagles,2,3,A,2.17,3.48,3.23,1.73,2.07,1483.9470972323102,1581.1254548185725,-97.17835758626234,1.2,1.8,0,3,2,1.6,2.0,2,1,2,0,2,3,1.2,2.4
09/03/2025,13:30,Zwolle,Ajax,0,1,A,5.09,4.12,1.6,1.67,2.16,1455.9768512523005,1737.6704181445898,-281.69356689228925,2.0,2.2,1,2,2,2.2,0.2,5,0,0,0,2,1,1.0,2.3333333333333335
09/03/2025,15:45,Twente,Almere City,1,0,H,1.28,5.7,9.54,1.56,2.36,1637.3408733443027,1374.3526889671843,262.9881843771184,2.0,1.2,2,3,0,1.0,1.8,1,1,3,3,0,0,4.0,0.6666666666666666
14/03/2025,19:00,Almere City,NAC Breda,1,1,D,2.22,3.3,3.35,2.06,1.75,1378.4339112214423,1467.244332403338,-88.81042118189566,0.8,1.2,1,1,3,0.4,1.6,0,3,2,0,1,0,0.0,1.0
15/03/2025,15:30,Utrecht,Nijmegen,0,1,A,1.78,3.86,4.22,1.66,2.17,1619.0351350074159,1505.2781764243184,113.75695858309746,1.8,1.6,2,2,1,1.0,1.8,0,2,3,2,1,2,1.0,1.2
15/03/2025,17:45,Sparta Rotterdam,Zwolle,1,1,D,1.62,4.05,5.07,1.78,2.02,1474.9969973758004,1456.8340919275684,18.162905448232095,1.2,1.0,2,1,2,1.2,2.2,0,2,3,1,2,0,0.6666666666666666,1.3333333333333333
15/03/2025,19:00,Waalwijk,PSV Eindhoven,0,3,A,10.39,6.74,1.22,1.3,3.38,1388.2475209178936,1752.7803186228825,-364.532797704989,2.4,1.0,3,0,2,2.0,2.0,1,3,1,0,5,0,0.4,2.8
15/03/2025,20:00,Heerenveen,Heracles,1,1,D,1.79,3.63,4.48,1.73,2.06,1486.2164960782147,1460.5644204932535,25.652075584961267,2.0,1.8,1,3,1,1.8,2.0,2,1,2,2,1,0,2.0,0.6666666666666666
16/03/2025,11:15,Go Ahead Eagles,Willem II,1,0,H,1.56,3.96,5.83,1.77,2.03,1590.402440747548,1432.230059285498,158.17238146205,1.8,2.0,3,0,2,0.8,2.6,0,1,4,0,1,0,0.0,2.0
16/03/2025,13:30,Twente,Feyenoord,2,6,A,2.25,3.48,3.03,1.76,2.04,1625.3177922726145,1719.243748133591,-93.9259558609765,1.8,0.8,3,2,0,1.2,0.6,2,2,1,1,2,2,0.8,1.2
16/03/2025,13:30,Groningen,For Sittard,1,0,H,1.95,3.43,3.9,2.04,1.76,1441.6947786913172,1464.1748139592098,-22.480035267892617,1.4,1.0,2,2,1,1.0,1.2,2,1,2,0,3,0,1.0,2.3333333333333335
16/03/2025,15:45,Ajax,AZ Alkmaar,2,2,D,1.72,3.74,4.62,1.86,1.92,1733.4371675434072,1641.1164345242005,92.32073301920673,2.0,0.0,5,0,0,1.4,1.0,3,0,2,0,4,1,0.6,1.6
29/03/2025,15:30,NAC Breda,Groningen,1,1,D,2.45,3.21,2.96,2.13,1.69,1466.1432535777365,1442.7958575169187,23.3473960608178,0.4,1.6,0,3,2,1.4,0.8,3,1,1,0,1,0,1.0,4.0
29/03/2025,17:45,Willem II,Almere City,0,2,A,2.21,3.29,3.27,2.16,1.67,1414.9258775565609,1395.7380929503795,19.187784606181367,0.8,2.4,0,1,4,0.8,1.4,0,2,3,1,0,0,1.0,0.0
29/03/2025,17:45,For Sittard,Sparta Rotterdam,0,3,A,3.19,3.45,2.19,1.97,1.82,1449.641894124741,1489.5299172102693,-39.8880230855284,0.6,1.0,2,0,3,1.2,1.2,1,2,2,0,3,2,0.4,2.0
29/03/2025,20:00,Zwolle,Waalwijk,2,0,H,2.02,3.62,3.44,1.65,2.19,1468.9108462290258,1376.1707666164361,92.74007961258962,0.8,1.8,0,2,3,2.0,1.6,2,0,3,0,1,2,1.0,1.3333333333333333
29/03/2025,20:00,Nijmegen,AZ Alkmaar,3,3,D,3.33,3.47,2.12,1.87,1.92,1510.8611696050425,1635.5334413434764,-124.67227173843389,1.0,1.4,1,2,2,1.6,1.0,3,1,1,1,3,1,0.6,1.8
30/03/2025,11:15,Utrecht,Heerenveen,2,0,H,1.78,3.76,4.3,1.73,2.05,1628.5648107682975,1476.686820317333,151.8779904509645,1.2,1.2,2,1,2,1.8,1.6,1,3,1,3,1,1,1.4,1.2
30/03/2025,13:30,Heracles,Twente,2,1,H,4.06,3.74,1.83,1.8,1.99,1482.1881989742228,1603.6940137916451,-121.50581481742233,1.8,2.0,2,1,2,1.6,1.4,3,1,1,0,2,1,0.6666666666666666,2.6666666666666665
30/03/2025,13:30,PSV Eindhoven,Ajax,0,2,A,1.68,4.25,4.35,1.47,2.53,1736.9460694291006,1749.2714167371892,-12.325347308088567,2.0,1.4,2,2,1,2.0,0.4,4,1,0,3,1,1,2.6,1.4
30/03/2025,15:45,Feyenoord,Go Ahead Eagles,3,2,H,1.44,4.78,6.31,1.48,2.53,1728.9229189868909,1580.7232698942482,148.19964909264263,2.2,0.6,3,2,0,1.6,1.2,4,0,1,5,0,0,3.6,1.2
01/04/2025,19:00,AZ Alkmaar,Waalwijk,2,2,D,1.29,5.7,9.3,1.45,2.63,1626.0375454614507,1385.6666624984618,240.37088296298884,1.8,1.6,2,2,1,1.2,1.8,1,0,4,4,1,0,2.6,1.2
02/04/2025,19:00,Feyenoord,Groningen,4,1,H,1.36,4.87,8.04,1.65,2.16,1733.7680395335694,1437.95073697024,295.81730256332935,2.2,1.0,3,2,0,1.6,0.8,3,2,0,2,0,1,2.0,0.6666666666666666
04/04/2025,19:00,Heerenveen,Willem II,3,1,H,1.45,4.44,7.13,1.77,2.03,1489.0481214940078,1402.5645763798861,86.48354511412163,1.2,1.4,1,2,2,0.6,2.6,0,0,5,1,0,0,2.0,1.0
05/04/2025,15:30,AZ Alkmaar,Feyenoord,0,1,A,2.41,3.54,2.74,1.76,2.03,1615.5451019775817,1744.2604830174384,-128.71538103985677,1.8,2.0,1,3,1,3.0,1.2,4,1,0,0,5,0,0.8,2.0
05/04/2025,17:45,Twente,For Sittard,1,1,D,1.38,4.8,7.7,1.73,2.08,1597.4471621040939,1455.8887458122922,141.55841629180168,1.4,1.8,2,1,2,0.6,1.2,2,0,3,5,0,0,2.6,0.2
05/04/2025,19:00,Groningen,PSV Eindhoven,1,3,A,7.44,4.92,1.38,1.55,2.35,1433.3990652910297,1741.497741108311,-308.0986758172812,1.4,1.4,2,2,1,1.8,1.6,2,1,2,1,2,0,1.3333333333333333,4.333333333333333
05/04/2025,20:00,Almere City,Zwolle,2,2,D,2.25,3.42,3.1,1.98,1.82,1398.851320321703,1465.7976188577022,-66.94629853599918,0.8,1.0,1,1,3,1.2,1.4,1,2,2,1,2,0,0.6666666666666666,1.0
06/04/2025,11:15,Waalwijk,Heracles,0,0,D,2.34,3.52,2.87,1.7,2.11,1389.729835410232,1478.1250260624527,-88.39519065222066,0.6,2.2,0,1,4,1.4,1.8,2,1,2,1,1,1,2.6666666666666665,1.3333333333333333
06/04/2025,13:30,Go Ahead Eagles,Utrecht,2,2,D,2.09,3.74,3.16,1.63,2.2,1582.7757989342049,1626.512281728341,-43.73648279413601,1.8,1.8,3,0,2,1.6,1.0,3,1,1,1,2,2,1.6,2.0
06/04/2025,13:30,Sparta Rotterdam,Nijmegen,2,0,H,2.04,3.5,3.5,1.92,1.86,1505.4497059808944,1494.9413808344175,10.508325146476864,1.8,0.6,2,2,1,1.2,1.6,1,2,2,1,1,3,1.0,1.0
06/04/2025,15:45,Ajax,NAC Breda,3,1,H,1.24,6.23,10.71,1.43,2.68,1754.1870808470228,1461.2275894679028,292.95949137912,1.6,0.4,4,1,0,0.6,0.8,0,4,1,0,1,0,1.0,2.0
11/04/2025,19:00,Nijmegen,Waalwijk,2,1,H,1.68,4.1,4.62,1.56,2.41,1505.5329697863053,1379.1382464583442,126.39472332796117,1.2,1.6,1,2,2,0.6,1.8,0,2,3,4,1,0,3.0,0.8
12/04/2025,15:30,For Sittard,Feyenoord,0,2,A,6.16,4.59,1.47,1.62,2.23,1451.0958905687144,1749.0533382610163,-297.9574476923019,0.8,1.2,2,1,2,2.8,1.0,4,1,0,0,2,3,0.8,1.4
12/04/2025,17:45,Sparta Rotterdam,Heerenveen,3,1,H,1.92,3.65,3.77,1.8,1.99,1519.7421182112635,1474.7557092636387,44.986408947624795,2.2,0.4,3,2,0,1.6,1.4,2,1,2,3,1,1,1.8,0.8
12/04/2025,19:00,PSV Eindhoven,Almere City,5,0,H,1.13,8.82,16.7,1.24,3.75,1745.161580369819,1395.187481060195,349.97409930962385,2.0,1.4,3,0,2,1.0,1.0,1,2,2,3,0,0,4.333333333333333,0.3333333333333333
12/04/2025,20:00,NAC Breda,Go Ahead Eagles,1,1,D,3.11,3.58,2.17,1.71,2.08,1466.2711455486756,1577.7322428534321,-111.46109730475655,0.8,1.4,0,3,2,2.2,1.8,3,1,1,0,1,0,1.0,2.0
13/04/2025,11:15,Utrecht,Groningen,3,1,H,1.72,3.75,4.74,1.94,1.85,1633.9391892953186,1425.972157724052,207.9670315712665,1.6,1.0,3,1,1,1.0,1.8,1,2,2,3,0,0,1.6666666666666667,0.6666666666666666
13/04/2025,13:30,Zwolle,Twente,1,1,D,3.49,3.63,2.01,1.78,2.01,1471.224128484229,1592.0206524775672,-120.79652399333827,1.4,1.6,1,2,2,1.2,2.0,1,2,2,0,2,1,1.0,2.0
13/04/2025,13:30,Heracles,AZ Alkmaar,1,0,H,3.93,3.6,1.88,1.85,1.92,1498.7667511373484,1594.903376902686,-96.13662576533761,1.4,1.0,2,2,1,1.6,2.2,0,3,2,1,1,1,2.0,0.6666666666666666
13/04/2025,15:45,Willem II,Ajax,1,2,A,8.18,4.99,1.35,1.67,2.15,1399.0637108626504,1757.6879463642586,-358.62423550160815,0.6,2.6,0,0,5,1.8,0.6,4,1,0,0,1,0,0.0,1.0
19/04/2025,19:00,Heerenveen,Almere City,2,1,H,1.66,4.02,4.79,1.71,2.1,1486.379296292545,1383.5638940312888,102.81540226125617,1.2,1.8,1,1,3,1.0,1.8,1,2,2,1,1,1,1.3333333333333333,1.3333333333333333
20/04/2025,11:15,Utrecht,Ajax,4,0,H,3.34,3.67,2.04,1.61,2.23,1654.0668296046797,1737.5603060548974,-83.49347645021771,2.0,1.2,3,1,1,2.0,0.8,4,1,0,1,3,1,1.4,2.4
23/04/2025,19:00,Groningen,Heracles,4,1,H,2.01,3.24,3.93,2.09,1.72,1444.0697583829756,1480.6691504784249,-36.599392095449275,1.0,2.2,1,1,3,0.8,0.6,2,2,1,0,0,1,1.0,1.0
24/04/2025,17:45,AZ Alkmaar,NAC Breda,1,1,D,1.4,4.67,7.34,1.71,2.11,1589.5904401895436,1471.584082261818,118.00635792772573,1.4,1.8,0,3,2,1.0,1.4,0,4,1,1,0,0,2.0,1.0
24/04/2025,20:00,Twente,PSV Eindhoven,1,3,A,3.99,3.97,1.79,1.49,2.5,1583.234952237641,1753.9472806097451,-170.71232837210414,1.2,2.0,1,2,2,2.6,0.8,4,0,1,1,4,0,0.8,2.8
25/04/2025,17:45,Waalwijk,Utrecht,0,4,A,3.69,3.95,1.89,1.46,2.63,1374.0254877158143,1659.1795883472096,-285.1541006313953,0.6,1.8,0,2,3,2.2,0.8,3,1,1,0,2,3,1.4,2.0
25/04/2025,20:00,Feyenoord,Zwolle,4,0,H,1.22,6.42,12.07,1.46,2.62,1754.0956658316538,1466.1818009135914,287.9138649180625,3.2,1.0,5,0,0,1.2,1.0,1,3,1,3,0,0,4.0,0.3333333333333333
27/04/2025,11:15,For Sittard,Willem II,1,0,H,1.8,3.59,4.4,2.04,1.76,1463.8661258305196,1386.293475600845,77.57265022967454,0.4,1.4,1,1,3,0.8,2.2,0,0,5,0,0,1,0.0,0.0
27/04/2025,13:30,Ajax,Sparta Rotterdam,1,1,D,1.45,4.76,6.08,1.55,2.39,1729.2212743244577,1528.0811499417032,201.1401243827545,1.8,1.6,3,1,1,2.0,0.6,3,2,0,4,0,1,2.2,0.6
27/04/2025,13:30,Heerenveen,Nijmegen,1,0,H,1.98,3.64,3.56,1.71,2.1,1502.2053901385098,1489.7068759403405,12.498514198169232,1.4,1.6,2,1,2,1.6,1.8,2,1,2,1,2,2,0.8,1.6
27/04/2025,15:45,Almere City,Go Ahead Eagles,0,0,D,2.56,3.78,2.47,1.59,2.31,1391.1708766358151,1570.1252602489058,-178.9543836130906,1.2,2.0,1,2,2,1.8,1.6,2,2,1,0,1,2,0.3333333333333333,1.3333333333333333
03/05/2025,15:30,Nijmegen,Willem II,1,1,D,1.57,4.21,5.27,1.68,2.15,1485.3694990886547,1390.630852452531,94.7386466361238,1.2,1.4,2,1,2,0.4,1.8,0,0,5,0,1,0,1.0,4.0
03/05/2025,17:45,Heracles,Feyenoord,1,4,A,5.2,4.42,1.55,1.72,2.09,1475.5196133473248,1759.2452029627539,-283.72558961542904,1.0,1.2,2,2,1,2.8,0.6,5,0,0,0,3,0,0.6666666666666666,4.0
03/05/2025,19:00,Groningen,Waalwijk,6,1,H,1.71,3.89,4.64,1.73,2.08,1456.0860187430503,1362.0092273557395,94.07679138731078,1.6,2.4,1,1,3,0.6,2.0,0,2,3,1,2,0,1.6666666666666667,2.0
03/05/2025,20:00,PSV Eindhoven,For Sittard,4,1,H,1.09,10.39,20.46,1.19,4.23,1758.7006405468483,1459.1127658934165,299.58787465343175,2.8,0.8,4,0,1,0.4,1.4,1,1,3,3,0,2,2.2,1.2
04/05/2025,11:15,NAC Breda,Zwolle,1,3,A,2.25,3.39,3.12,1.88,1.91,1456.3508658221886,1481.4150173532207,-25.064151531032167,1.0,1.4,0,4,1,1.2,1.6,1,3,1,1,0,0,2.0,1.0
04/05/2025,13:30,Go Ahead Eagles,AZ Alkmaar,0,3,A,2.6,3.66,2.46,1.6,2.28,1555.964761453031,1603.7509389854183,-47.78617753238723,1.2,1.2,1,3,1,1.2,1.6,0,3,2,0,4,1,0.8,3.2
04/05/2025,13:30,Sparta Rotterdam,Twente,0,2,A,2.4,3.53,2.78,1.72,2.09,1515.4425285802095,1595.8735735991347,-80.43104501892526,2.0,0.6,3,2,0,1.2,2.6,0,2,3,0,1,4,1.6,1.8
09/05/2025,19:00,Willem II,Heracles,1,2,A,2.7,3.32,2.58,1.97,1.83,1379.224566656347,1486.9258991435088,-107.70133248716184,0.6,1.8,0,1,4,1.0,1.8,2,1,2,0,0,1,1.0,1.0
10/05/2025,15:30,Waalwijk,Heerenveen,3,1,H,3.37,3.83,1.99,1.52,2.41,1382.7535405022375,1481.4610769920118,-98.70753648977438,0.8,2.8,0,2,3,1.4,1.4,3,0,2,1,1,3,1.4,1.2
10/05/2025,17:45,For Sittard,NAC Breda,1,0,H,1.97,3.48,3.79,1.91,1.88,1473.99352759384,1441.470104121765,32.52342347207514,0.6,2.0,1,1,3,1.0,1.8,0,3,2,0,1,0,0.0,1.0
10/05/2025,20:00,Almere City,Sparta Rotterdam,0,3,A,2.76,3.58,2.4,1.68,2.15,1381.318443809148,1525.2949614068766,-143.97651759772862,1.0,1.8,1,2,2,1.8,0.8,3,1,1,1,1,1,2.0,2.0
